CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
679,1,37,7,74260.03,1,1,0,194617.98,0,1,0,0
815,0,39,6,0.0,1,1,1,85167.88,0,0,0,1
580,1,32,9,142188.2,2,0,1,128028.6,0,0,0,1
578,1,30,4,169462.09,1,1,0,112187.11,0,1,0,0
780,1,76,10,121313.88,1,0,1,64872.33,0,1,0,0
522,0,34,3,0.0,2,1,1,3894.34,0,1,0,0
604,0,40,1,0.0,2,1,0,123207.17,0,1,0,0
654,1,40,6,0.0,1,0,0,183872.88,1,1,0,0
667,0,56,8,137464.04,1,1,0,130846.79,1,0,1,0
477,1,27,1,128554.98,1,1,1,133173.19,0,1,0,0
704,1,50,4,165438.26,1,1,0,120770.75,1,1,0,0
729,0,42,7,0.0,2,1,0,58268.2,1,0,0,1
661,0,32,1,145980.23,1,0,1,56636.28,0,0,1,0
677,0,26,6,98723.67,1,0,1,151146.67,0,0,1,0
850,0,39,10,0.0,2,1,1,143030.09,0,0,0,1
643,1,33,7,98630.31,2,1,1,40250.82,0,0,1,0
596,0,30,1,0.0,2,1,0,8125.39,0,0,0,1
627,1,28,5,71097.23,1,1,1,130504.49,0,0,1,0
550,0,30,4,0.0,2,1,0,89216.29,0,1,0,0
489,1,34,5,0.0,1,0,0,43540.59,0,1,0,0
567,1,41,0,134378.89,1,1,1,105746.94,0,0,1,0
579,0,38,4,175739.36,1,1,1,193130.55,0,1,0,0
751,0,39,3,0.0,2,1,1,84175.34,0,1,0,0
528,1,34,1,125566.9,1,1,1,176763.27,0,1,0,0
535,0,29,2,112367.34,1,1,0,185630.76,0,1,0,0
528,0,27,7,176227.07,2,0,1,139481.53,0,1,0,0
670,1,67,6,158719.57,1,1,1,118607.4,0,0,0,1
698,1,27,6,125427.37,2,0,0,27654.44,0,0,0,1
727,1,40,1,93051.64,2,1,0,71865.31,1,0,1,0
684,0,31,8,0.0,2,1,0,188637.05,0,0,0,1
567,0,49,5,134956.02,1,1,0,93953.84,1,0,1,0
609,1,26,7,0.0,2,1,0,98463.99,0,1,0,0
551,0,26,2,144258.52,1,1,0,49778.79,0,1,0,0
694,1,37,1,95668.82,2,1,0,100335.55,0,0,1,0
694,0,38,5,195926.39,1,1,1,85522.84,0,1,0,0
651,0,41,4,38617.2,1,1,1,104876.8,0,1,0,0
807,0,43,0,0.0,2,0,1,85523.24,0,0,0,1
760,1,39,6,178585.46,1,1,0,67131.3,1,1,0,0
738,1,31,9,79019.8,1,1,1,18606.23,0,0,0,1
491,1,70,6,148745.92,2,1,1,17818.33,0,0,1,0
652,1,36,1,0.0,2,1,1,151314.98,0,1,0,0
644,1,35,5,161591.11,3,1,1,63795.62,0,0,1,0
666,0,36,3,129118.5,2,0,0,139435.12,0,0,1,0
599,1,39,2,188976.89,2,0,1,176142.09,0,0,1,0
597,0,33,2,0.0,2,1,1,4700.66,0,0,0,1
591,0,42,10,0.0,2,0,0,171099.22,0,1,0,0
660,1,33,4,0.0,1,1,0,29664.45,0,0,0,1
579,1,56,4,99340.83,1,0,0,4523.74,1,0,0,1
753,1,33,5,122568.05,2,1,1,82820.85,0,1,0,0
621,1,33,4,0.0,2,1,1,40299.23,0,0,0,1
740,0,31,8,0.0,2,0,0,86657.48,0,0,0,1
554,1,66,8,0.0,2,1,1,116747.62,0,0,0,1
649,0,46,2,0.0,2,1,1,66602.7,0,1,0,0
719,1,36,3,155423.17,1,1,1,199841.32,0,1,0,0
710,1,62,3,131078.42,2,1,0,119348.76,1,0,0,1
540,1,48,0,148116.48,1,0,0,116973.48,0,1,0,0
730,1,29,2,0.0,2,1,0,14174.09,0,0,0,1
686,0,36,5,0.0,2,1,1,152979.14,0,0,0,1
541,1,36,5,0.0,2,1,0,124795.84,0,1,0,0
601,0,26,8,78892.23,1,1,1,23703.52,0,1,0,0
705,0,35,3,0.0,2,0,1,66331.01,0,1,0,0
721,1,28,9,154475.54,2,0,1,101300.94,1,0,1,0
588,0,22,9,67178.19,1,1,1,163534.75,1,0,0,1
838,0,41,5,0.0,2,1,0,81313.51,0,0,0,1
740,1,43,9,0.0,1,1,0,199290.68,1,0,0,1
675,1,28,9,0.0,1,1,0,134110.93,0,1,0,0
591,1,35,7,183027.25,1,1,1,56028.79,0,1,0,0
808,1,32,1,0.0,2,1,1,46200.71,0,1,0,0
762,1,56,10,100260.88,3,1,1,77142.42,1,0,1,0
606,1,38,7,128578.52,1,1,1,193878.51,0,0,0,1
527,1,47,1,0.0,1,1,0,21312.16,1,1,0,0
596,1,47,5,140187.1,2,1,1,174311.3,0,0,1,0
574,1,36,1,0.0,2,0,1,71709.12,0,0,0,1
556,0,46,10,0.0,2,0,0,109184.24,0,1,0,0
666,1,30,7,109805.3,1,0,1,163625.56,0,1,0,0
552,1,36,8,0.0,2,0,0,132547.02,0,1,0,0
736,1,32,7,0.0,1,0,1,79082.62,0,0,0,1
717,1,38,7,97459.06,1,0,0,189175.71,0,1,0,0
784,1,31,7,0.0,2,1,1,143204.41,0,1,0,0
548,1,32,5,175214.71,1,1,1,155165.61,0,0,1,0
785,0,54,1,0.0,2,1,0,45113.92,1,0,0,1
649,1,40,4,95001.33,1,0,1,123202.99,0,0,1,0
658,1,29,3,145512.84,1,1,0,20207.02,0,1,0,0
757,1,57,3,89079.41,1,1,1,53179.21,1,1,0,0
725,1,43,2,165896.0,2,1,0,130795.52,0,1,0,0
608,0,34,4,88772.87,1,1,1,168822.01,0,1,0,0
748,1,44,2,92911.52,1,0,1,85495.24,0,1,0,0
633,1,30,2,109786.82,2,1,1,139712.81,0,0,1,0
609,0,71,6,113317.1,1,1,0,108258.22,1,0,1,0
678,0,49,3,204510.94,1,0,1,738.88,1,1,0,0
791,1,25,7,0.0,1,1,0,89666.28,0,0,0,1
545,0,47,5,0.0,2,1,1,38970.14,0,0,0,1
581,1,39,1,121523.51,1,0,0,161655.55,1,0,1,0
635,0,40,10,123497.58,1,1,0,131953.23,1,1,0,0
802,1,41,6,0.0,2,1,0,47322.05,0,0,0,1
654,0,36,2,0.0,2,1,1,146652.11,0,0,0,1
751,0,48,4,0.0,1,0,1,30165.06,1,1,0,0
850,1,28,4,147972.19,1,1,0,60708.72,1,0,1,0
783,0,59,9,126224.87,1,1,1,4423.63,0,0,0,1
785,0,38,1,0.0,1,1,0,134964.85,1,1,0,0
470,0,31,2,101675.22,2,1,0,45033.75,0,0,0,1
754,0,39,3,160761.41,1,1,1,24156.03,0,0,1,0
635,1,38,0,103257.14,1,0,0,158344.63,0,0,0,1
527,0,30,6,126663.51,1,1,1,162267.91,0,0,1,0
531,0,42,2,0.0,2,0,1,90537.47,0,1,0,0
664,1,36,1,0.0,2,1,1,95372.64,0,1,0,0
631,0,32,2,146810.99,2,1,1,180990.29,0,0,1,0
630,1,34,9,0.0,2,1,1,114006.35,0,1,0,0
468,0,42,5,0.0,2,1,0,125305.34,0,1,0,0
725,1,44,5,0.0,1,1,1,117356.14,0,1,0,0
683,1,73,9,124730.26,1,1,1,51999.5,0,0,1,0
545,0,32,6,0.0,2,1,1,52067.37,0,1,0,0
592,1,60,9,0.0,4,1,1,13614.01,1,1,0,0
527,1,53,8,0.0,1,1,1,51711.57,0,0,0,1
537,0,47,6,103163.35,1,1,0,16259.64,1,0,1,0
511,1,27,8,0.0,2,1,1,49089.36,0,1,0,0
739,1,37,7,104960.46,1,0,1,80883.82,0,1,0,0
478,0,36,3,92363.3,2,1,0,44912.7,0,0,0,1
596,1,39,9,0.0,1,1,0,48963.59,0,1,0,0
554,0,26,7,92606.86,2,1,0,192709.69,0,1,0,0
534,1,51,3,0.0,2,0,1,20856.31,0,0,0,1
697,0,74,3,108071.36,2,1,1,16445.79,0,0,1,0
676,1,29,7,131959.86,1,0,0,189268.81,0,1,0,0
736,0,28,2,0.0,2,1,1,117431.1,0,0,0,1
623,1,40,6,0.0,2,1,1,66119.07,0,1,0,0
633,1,61,3,157201.48,1,0,1,50368.63,0,1,0,0
524,1,29,9,144287.6,2,1,0,32063.3,0,0,1,0
498,0,44,2,120702.67,2,1,1,98175.74,0,0,1,0
519,0,21,1,151701.45,3,1,1,170138.68,1,0,1,0
653,0,38,9,149571.94,1,1,0,118383.18,0,0,0,1
690,1,49,8,116622.73,1,0,1,51011.29,0,0,0,1
797,1,37,4,75263.7,1,1,0,85801.77,0,1,0,0
675,0,35,8,155621.08,1,0,1,35177.31,0,0,0,1
500,1,37,9,125822.21,1,1,0,111698.0,0,0,0,1
637,0,38,3,104339.56,1,0,0,119882.86,0,1,0,0
677,1,36,4,0.0,2,1,0,7824.31,0,1,0,0
709,1,37,7,0.0,1,1,0,159486.76,0,1,0,0
754,1,35,4,0.0,2,1,1,9658.41,0,0,0,1
580,1,39,3,119688.81,1,1,0,137041.26,0,0,1,0
565,1,34,7,0.0,1,0,0,74593.84,0,1,0,0
475,0,46,10,0.0,2,0,0,122953.0,1,1,0,0
603,1,46,2,0.0,2,1,1,59563.49,0,1,0,0
601,1,38,4,60013.81,1,1,1,38020.05,0,1,0,0
637,1,27,1,0.0,2,1,0,91291.2,0,1,0,0
505,0,37,6,159863.9,2,0,1,125307.87,0,0,1,0
562,1,31,4,127237.25,2,0,1,143317.42,0,0,1,0
490,1,39,1,0.0,3,1,0,171060.01,1,1,0,0
850,1,30,2,141040.01,1,1,1,5978.2,0,0,0,1
721,0,32,10,0.0,1,1,0,136119.96,1,0,0,1
752,1,36,2,0.0,2,1,1,45570.84,0,0,0,1
569,0,28,3,100032.52,1,1,0,5159.21,1,0,1,0
641,0,36,5,66392.64,1,1,0,31106.67,0,1,0,0
719,1,35,3,122964.88,1,1,1,138231.7,0,0,0,1
819,0,28,8,168253.21,1,1,1,102799.14,0,0,0,1
557,1,48,10,0.0,2,1,1,185094.48,0,0,0,1
670,1,43,1,97792.21,1,0,0,120225.62,0,0,0,1
802,1,38,7,0.0,2,0,1,57764.65,0,0,0,1
561,1,34,4,85141.79,2,1,1,29217.37,0,0,0,1
548,0,37,9,0.0,2,0,0,98029.58,0,1,0,0
477,0,48,2,129120.64,1,0,1,26475.79,0,0,0,1
728,0,33,9,150412.14,2,1,0,170764.08,0,0,1,0
685,0,43,6,117302.62,1,0,0,68701.73,0,0,0,1
677,1,46,2,57037.74,1,1,1,158531.01,0,1,0,0
513,1,35,8,0.0,1,1,0,76640.29,1,1,0,0
635,1,37,5,113488.68,1,1,0,95611.74,1,0,1,0
745,1,25,5,157993.15,2,1,0,146041.45,0,1,0,0
415,1,53,5,167259.44,1,1,1,22357.25,0,0,0,1
732,1,62,2,0.0,2,1,1,25438.87,0,1,0,0
731,1,33,1,0.0,1,1,0,130726.96,0,0,0,1
753,1,35,4,0.0,2,1,1,106303.4,0,1,0,0
850,1,37,4,88141.1,1,1,0,109659.12,0,0,0,1
726,1,30,5,111375.32,2,1,0,2704.09,0,0,1,0
850,0,36,3,169025.83,1,1,0,174235.06,0,0,1,0
583,1,39,1,129299.28,2,1,0,73107.6,0,1,0,0
774,0,32,4,0.0,2,0,0,114899.13,0,1,0,0
619,1,29,5,0.0,2,1,0,194310.1,0,1,0,0
651,0,37,10,117791.06,2,1,1,75837.58,0,0,1,0
559,1,24,3,114739.92,1,1,0,85891.02,1,0,0,1
763,1,67,1,149436.73,2,0,1,106282.74,0,1,0,0
629,0,61,6,0.0,2,1,1,133672.61,0,1,0,0
837,1,35,0,144037.6,1,1,0,145325.32,0,0,1,0
480,1,35,2,165692.91,1,1,1,197984.58,0,1,0,0
715,0,32,3,104857.19,2,1,0,114149.8,0,0,1,0
476,0,32,6,111871.93,1,0,0,112132.86,0,1,0,0
684,0,42,3,103210.27,1,1,0,31002.03,0,0,0,1
623,1,48,5,118469.38,1,1,1,158590.25,0,1,0,0
630,1,40,8,0.0,2,1,1,42495.81,0,1,0,0
539,0,39,6,62052.28,1,0,1,59755.14,0,0,0,1
555,0,46,4,120392.99,1,1,0,177719.88,1,0,1,0
707,1,33,8,136678.52,1,1,0,54290.62,0,1,0,0
692,0,36,3,0.0,2,1,1,8282.22,0,1,0,0
794,0,41,7,0.0,2,1,1,74275.08,0,1,0,0
585,0,32,8,144705.87,2,0,0,171482.56,0,1,0,0
714,0,33,10,103121.33,2,1,1,49672.01,0,0,0,1
834,1,34,5,0.0,2,0,0,53437.1,0,0,0,1
606,0,39,3,0.0,2,1,0,50560.45,1,1,0,0
677,1,28,0,143988.0,2,1,0,8755.69,1,0,1,0
717,1,36,2,148061.89,1,1,0,179128.69,1,1,0,0
735,0,21,1,178718.19,2,1,0,22388.0,0,1,0,0
670,0,32,3,0.0,2,1,0,46175.7,0,0,0,1
831,0,34,2,0.0,2,0,0,165840.94,0,1,0,0
768,1,37,9,108308.11,1,1,0,41788.25,1,0,1,0
652,1,31,1,132862.59,1,0,0,158054.49,0,0,0,1
645,1,41,2,93925.3,1,1,0,123982.14,1,0,1,0
543,1,22,8,0.0,2,0,0,127587.22,0,1,0,0
673,1,31,1,108345.22,1,0,1,38802.03,0,1,0,0
647,1,51,4,131156.76,1,1,0,29883.63,0,0,1,0
707,1,48,8,88441.64,1,1,1,119903.2,1,0,0,1
624,1,46,3,0.0,2,1,1,62825.03,0,0,0,1
507,0,35,1,0.0,2,0,0,92131.54,0,1,0,0
710,0,41,9,149155.53,2,1,0,42131.26,1,0,1,0
688,1,26,1,0.0,2,1,1,104435.94,0,1,0,0
752,1,30,4,81523.38,1,1,1,36885.85,0,0,1,0
605,0,57,2,0.0,3,1,0,66652.75,1,0,0,1
648,0,42,8,121980.56,2,1,0,4027.02,0,0,1,0
479,1,27,2,172463.45,1,1,1,40315.27,0,0,0,1
674,1,45,7,144889.18,1,1,1,102591.9,1,1,0,0
701,1,39,9,140236.98,1,0,1,146651.99,0,1,0,0
625,0,51,4,124620.01,2,1,0,92243.94,1,1,0,0
485,0,30,5,156771.68,1,1,1,141148.21,0,0,1,0
590,0,40,2,117641.43,2,0,0,92198.05,0,0,1,0
707,1,32,9,0.0,2,0,0,30807.02,0,1,0,0
665,0,51,9,110610.41,2,0,1,1112.76,1,0,1,0
687,0,50,5,0.0,2,1,0,110230.4,0,0,0,1
511,1,58,0,149117.31,1,1,1,162599.51,0,1,0,0
850,1,34,8,199229.14,1,0,0,68106.29,0,0,0,1
567,0,46,1,68238.51,2,1,1,109572.58,0,0,1,0
574,1,30,5,120355.0,1,1,0,137793.35,0,0,0,1
834,1,36,8,142882.49,1,1,0,89983.02,1,1,0,0
701,0,39,9,0.0,2,0,1,145894.9,0,1,0,0
733,0,33,7,187257.94,1,0,1,190430.81,0,0,1,0
727,0,30,8,119027.28,2,1,1,137903.54,0,0,1,0
722,0,40,6,89175.06,2,0,1,152883.95,0,0,1,0
593,1,44,5,0.0,1,1,0,128046.98,0,0,0,1
663,0,58,5,216109.88,1,0,1,74176.71,1,0,0,1
726,1,34,9,0.0,2,0,0,14121.61,0,1,0,0
683,1,56,7,50911.21,3,0,0,97629.31,1,0,0,1
633,0,33,3,0.0,2,1,0,191111.02,0,1,0,0
667,1,44,2,122806.95,1,0,0,15120.86,0,1,0,0
714,1,33,3,35016.6,1,1,0,53667.08,0,0,1,0
710,0,32,3,0.0,1,1,0,94790.34,0,1,0,0
476,1,30,3,134366.42,1,1,0,68343.53,0,0,1,0
683,0,26,7,0.0,2,1,0,86619.77,0,1,0,0
732,0,33,8,111379.55,1,1,1,45098.62,0,0,0,1
670,1,42,3,81589.04,1,1,0,188227.8,0,0,0,1
568,1,27,5,126815.97,2,0,1,118648.12,0,0,0,1
626,0,52,0,0.0,2,1,0,32159.46,1,1,0,0
592,1,27,3,0.0,2,1,1,19645.65,0,1,0,0
779,0,34,5,0.0,2,0,1,111676.63,0,0,0,1
634,1,27,3,107027.52,1,1,0,173425.68,0,0,1,0
746,1,36,7,142400.77,1,1,1,193438.69,0,1,0,0
769,0,27,2,0.0,1,1,1,57876.05,0,1,0,0
800,0,40,3,75893.11,2,1,0,132562.23,0,1,0,0
777,0,29,9,131240.61,1,1,1,163746.09,1,1,0,0
584,1,26,4,0.0,2,1,0,147600.54,0,1,0,0
849,1,37,7,143452.74,2,1,1,17294.12,0,0,1,0
555,1,32,10,0.0,2,0,1,168605.96,0,0,0,1
671,0,31,6,105864.6,2,1,0,145567.34,0,0,1,0
777,0,28,2,134571.5,1,0,1,118313.38,0,1,0,0
769,0,34,7,137239.17,1,1,1,71379.92,1,0,1,0
607,1,38,3,98205.77,1,1,0,176318.27,0,0,1,0
829,1,36,4,81795.74,2,1,0,90106.94,0,0,1,0
681,1,38,6,153722.47,1,1,0,101319.76,0,1,0,0
773,1,43,7,138150.57,1,1,1,177357.16,0,0,0,1
740,0,56,4,99097.33,1,1,1,85016.64,1,0,0,1
733,1,31,6,157791.07,2,0,0,177994.81,0,0,1,0
615,1,36,6,0.0,1,1,1,27011.8,1,1,0,0
579,0,26,10,162482.76,1,1,1,18458.2,0,1,0,0
551,1,42,1,50194.59,1,1,1,23399.58,0,1,0,0
510,1,32,9,103324.78,1,1,1,46127.7,0,1,0,0
535,0,49,7,115309.75,1,1,0,111421.77,0,0,0,1
668,0,39,0,122104.79,1,1,0,112946.67,1,0,1,0
543,1,37,3,0.0,2,1,1,78915.68,0,0,0,1
633,1,40,4,150578.0,1,0,1,34670.62,1,1,0,0
720,1,64,3,45752.78,2,1,0,79623.28,1,0,0,1
704,1,32,7,127785.17,4,0,0,184464.7,1,1,0,0
624,0,23,6,0.0,2,0,1,196668.51,0,0,0,1
617,0,30,8,0.0,1,1,1,92621.9,0,1,0,0
715,1,32,8,175307.32,1,1,0,187051.23,0,1,0,0
531,0,45,1,126495.57,2,1,1,164741.5,0,0,0,1
501,1,40,4,125832.2,1,1,1,100433.83,0,1,0,0
585,0,28,9,135337.49,2,1,1,40385.61,0,0,1,0
730,1,62,5,112181.08,1,0,1,61513.87,0,0,0,1
610,0,31,5,0.0,2,0,0,63736.36,0,0,0,1
726,1,50,9,94504.35,1,0,1,5078.9,0,0,1,0
753,0,36,7,128518.98,1,1,1,44567.83,1,1,0,0
475,1,40,7,160818.08,1,0,1,169642.13,1,1,0,0
714,1,25,2,0.0,1,1,1,132979.43,0,0,0,1
754,0,45,6,0.0,1,1,0,73881.68,1,1,0,0
553,1,42,1,0.0,2,0,0,23822.04,0,1,0,0
638,0,37,7,124513.66,2,1,0,158610.89,0,0,1,0
764,1,38,4,113607.47,1,1,0,91094.46,0,0,0,1
714,0,25,4,0.0,2,0,0,82500.84,0,1,0,0
713,0,38,7,144606.22,1,1,1,56594.36,1,0,1,0
849,0,41,6,0.0,2,1,1,169203.51,1,1,0,0
664,1,33,7,97286.16,2,1,0,143433.33,0,0,1,0
828,1,30,4,73070.18,2,0,0,161671.15,0,1,0,0
655,0,38,6,0.0,1,1,1,188639.28,0,1,0,0
588,1,32,3,109109.33,1,0,1,4993.94,0,0,0,1
775,0,32,2,108698.96,2,1,1,161069.73,0,1,0,0
680,1,44,3,0.0,2,1,0,86935.08,0,1,0,0
437,0,39,0,102721.49,1,0,0,22191.82,0,1,0,0
706,1,38,8,0.0,2,0,1,46635.11,0,0,0,1
635,0,33,5,0.0,2,1,0,122949.71,0,1,0,0
748,1,40,0,0.0,1,0,0,60416.76,0,1,0,0
724,1,33,5,103564.83,2,1,0,121085.72,0,0,1,0
495,0,38,2,63093.01,1,1,1,47089.72,0,1,0,0
581,1,41,2,127913.71,2,1,1,44205.95,0,0,1,0
731,1,37,8,0.0,2,1,1,170338.35,0,1,0,0
588,0,21,8,0.0,2,1,1,110114.19,0,1,0,0
592,1,33,2,156570.86,1,1,1,37140.2,0,0,1,0
699,1,22,9,99339.0,1,1,0,68297.61,1,1,0,0
725,1,66,4,86459.8,1,1,1,141476.56,0,1,0,0
671,0,47,7,114603.76,2,1,0,153194.32,1,0,1,0
570,0,61,6,142105.35,1,1,1,45214.04,0,1,0,0
593,0,35,6,133489.12,2,1,1,78101.29,0,1,0,0
782,1,42,7,126428.38,1,1,0,39830.1,0,0,1,0
731,1,30,7,0.0,2,1,1,184581.68,0,1,0,0
678,1,54,7,128914.97,1,0,0,191746.23,1,1,0,0
850,0,34,3,129668.43,2,1,1,88743.99,0,0,1,0
543,1,36,4,0.0,2,1,1,141210.5,0,1,0,0
639,1,27,3,150795.81,1,0,1,85208.93,0,0,1,0
679,0,32,0,88335.05,1,0,0,159584.81,0,0,1,0
755,0,78,5,121206.96,1,1,1,76016.49,0,1,0,0
700,0,34,2,76322.69,1,1,0,128136.29,0,1,0,0
662,1,34,2,117731.79,2,0,1,55120.79,0,1,0,0
570,0,36,3,0.0,2,1,0,92118.75,0,1,0,0
545,1,33,1,132527.9,2,0,1,107429.71,0,0,1,0
575,1,24,2,0.0,2,1,1,119927.81,0,1,0,0
640,1,26,5,90402.77,1,1,1,3298.65,0,0,1,0
685,1,20,4,104719.94,2,1,0,38691.34,0,1,0,0
658,0,43,7,140260.36,2,1,0,2748.72,0,1,0,0
740,1,44,9,0.0,1,0,1,96528.0,1,1,0,0
620,1,28,8,0.0,2,1,1,199909.32,0,1,0,0
620,1,32,6,0.0,2,1,0,56139.09,0,1,0,0
728,1,39,6,152182.83,1,0,0,161203.6,0,0,1,0
771,1,51,5,135506.58,3,1,1,152479.64,1,0,0,1
646,0,42,3,99836.47,1,0,1,22909.56,0,0,0,1
566,1,65,4,120100.41,1,1,0,107563.16,1,0,1,0
600,0,37,4,0.0,3,1,0,7312.25,1,1,0,0
665,1,32,1,132178.67,1,0,0,11865.76,0,0,1,0
837,0,38,2,0.0,2,1,1,46395.21,0,1,0,0
496,0,44,0,179356.28,2,1,0,2919.21,1,0,0,1
662,1,32,9,0.0,2,0,0,65089.38,0,1,0,0
425,1,39,4,0.0,2,1,0,197226.32,0,1,0,0
709,1,32,4,147307.91,1,0,1,40861.55,0,1,0,0
636,1,34,1,84055.43,1,0,0,37490.84,0,1,0,0
701,1,38,3,125385.49,2,0,1,52044.66,0,0,1,0
521,1,25,7,0.0,2,1,1,157878.67,0,1,0,0
579,1,33,1,0.0,2,1,1,54816.57,0,0,0,1
621,1,35,7,87619.29,1,1,0,143.34,0,1,0,0
672,1,52,8,170008.84,1,0,0,56407.42,1,1,0,0
718,1,32,8,0.0,2,1,1,41399.33,0,0,0,1
717,1,35,4,0.0,1,1,1,167573.06,0,1,0,0
825,1,32,9,0.0,2,0,0,9751.03,0,1,0,0
755,1,31,5,0.0,2,0,1,194660.78,0,1,0,0
589,1,46,9,0.0,2,1,0,170676.67,0,1,0,0
724,0,69,5,117866.92,1,1,1,62280.91,0,1,0,0
626,1,21,1,0.0,2,1,0,66232.23,0,1,0,0
722,0,35,2,163943.89,2,1,1,15068.18,0,1,0,0
530,0,42,0,99948.45,1,0,1,97338.62,0,0,1,0
745,0,46,7,0.0,2,1,1,67769.94,0,1,0,0
429,0,27,6,117307.44,2,1,1,24020.49,0,1,0,0
807,0,42,1,0.0,1,1,0,16500.66,1,0,0,1
682,1,28,10,200724.96,1,0,1,82872.64,1,1,0,0
725,1,26,6,98684.15,1,0,0,133720.57,0,1,0,0
600,1,35,4,143744.77,2,1,0,104076.51,0,1,0,0
699,1,34,8,0.0,1,1,1,76510.46,0,0,0,1
589,1,34,6,0.0,2,1,1,177896.92,0,1,0,0
583,0,26,10,72835.56,2,1,0,96792.15,0,0,1,0
695,0,29,9,0.0,2,1,0,111565.45,0,1,0,0
763,1,35,9,0.0,1,1,1,31372.91,0,1,0,0
818,1,43,10,105301.5,1,1,1,78941.59,0,0,1,0
765,1,43,9,157960.49,2,0,0,136602.8,0,1,0,0
850,1,38,5,146756.68,1,1,0,78268.61,0,0,1,0
604,1,40,1,84315.02,1,0,0,36209.1,0,1,0,0
574,1,52,7,115532.52,1,1,0,196257.67,0,0,0,1
495,0,45,3,89158.94,3,1,0,135169.76,1,0,0,1
670,0,31,2,57530.06,1,1,1,181893.31,1,1,0,0
707,0,44,6,0.0,2,1,1,192542.17,0,1,0,0
606,1,39,8,136000.45,2,1,0,31708.53,0,0,1,0
696,1,32,8,101160.99,1,1,1,115916.55,0,0,1,0
850,1,33,10,0.0,1,1,0,4861.72,1,1,0,0
433,0,49,10,0.0,1,1,1,87711.61,0,1,0,0
672,0,34,1,142151.75,2,1,1,168753.34,0,1,0,0
602,1,30,9,113672.18,2,0,0,102135.92,0,0,0,1
775,0,33,1,118897.1,2,1,1,26362.4,0,0,1,0
587,1,48,1,0.0,2,1,1,8908.0,0,0,0,1
580,1,31,2,0.0,2,0,1,64014.24,0,1,0,0
514,1,38,4,112230.38,1,1,0,16717.11,1,1,0,0
724,1,37,6,125489.4,1,1,0,118570.53,0,0,1,0
751,0,37,3,99773.85,2,1,0,54865.92,0,0,0,1
666,0,44,2,122314.5,1,0,0,68574.88,1,0,1,0
850,1,53,2,94078.97,2,1,0,36980.54,0,0,1,0
646,1,39,6,121681.91,2,0,1,61793.47,0,0,1,0
699,0,25,8,0.0,2,1,1,52404.47,0,0,0,1
696,1,29,8,0.0,2,1,0,191166.09,0,1,0,0
496,0,59,7,91680.1,2,1,0,163141.18,1,0,1,0
594,0,24,0,97378.54,1,1,1,71405.17,0,0,0,1
635,1,34,3,134692.4,2,1,1,83773.02,0,1,0,0
694,1,31,6,109052.59,2,1,1,19448.93,1,0,1,0
509,0,29,0,107712.57,2,1,1,92898.17,0,0,1,0
695,1,45,9,43134.65,1,0,1,77330.35,0,1,0,0
633,1,43,3,144164.29,1,1,1,158646.46,0,0,1,0
512,1,24,6,0.0,2,1,0,37654.31,0,1,0,0
685,1,38,4,111798.06,2,1,1,102184.66,0,0,1,0
585,1,36,7,0.0,2,1,0,94283.09,0,1,0,0
661,0,41,1,0.0,2,0,1,131300.68,0,1,0,0
660,1,39,9,134599.33,2,1,0,183095.87,0,0,1,0
678,0,22,6,118064.93,2,1,1,195424.01,0,1,0,0
770,1,55,9,63127.41,2,1,0,185211.28,1,0,0,1
730,0,33,7,130367.87,1,1,0,15142.1,1,0,1,0
823,0,53,4,124954.94,1,0,1,131259.6,1,0,1,0
543,1,49,6,59532.18,1,1,0,104253.56,0,0,1,0
431,0,44,2,138843.7,1,1,0,37688.31,1,0,1,0
538,1,39,7,108055.1,2,1,0,27231.26,0,0,1,0
580,0,38,1,128218.47,1,1,0,125953.83,1,0,1,0
461,0,40,7,0.0,2,1,0,176547.8,0,1,0,0
667,1,77,2,0.0,1,1,1,34702.92,0,0,0,1
610,0,37,10,140363.95,2,1,1,129563.86,0,0,0,1
701,1,37,8,130091.5,1,1,1,120031.29,0,1,0,0
526,0,36,0,0.0,2,1,0,97767.63,0,1,0,0
614,1,40,6,0.0,1,1,1,20339.79,1,1,0,0
689,0,46,7,52016.08,2,1,1,72993.65,0,1,0,0
669,1,43,1,163159.85,1,0,1,15602.8,0,1,0,0
560,0,38,5,83714.41,1,1,1,33245.97,0,1,0,0
599,1,38,9,89111.63,1,0,0,157239.6,0,0,1,0
686,0,39,4,157731.6,2,1,0,162820.6,0,0,1,0
603,1,31,1,129743.75,1,1,0,109145.2,0,1,0,0
703,0,45,7,0.0,2,1,1,68831.72,0,1,0,0
681,1,38,2,99811.44,2,1,0,23531.5,0,0,0,1
850,0,31,4,0.0,2,1,1,33082.81,0,1,0,0
695,0,50,8,0.0,1,1,0,126381.6,1,1,0,0
619,0,35,8,132292.63,1,1,0,65682.93,0,1,0,0
809,0,48,2,0.0,1,1,0,160976.85,1,0,0,1
688,0,39,0,0.0,2,1,0,53222.15,1,1,0,0
556,0,52,9,0.0,1,1,0,175149.2,1,1,0,0
538,0,28,6,164365.44,1,0,1,5698.97,0,0,1,0
705,0,44,10,106731.58,1,1,0,137419.87,1,0,1,0
634,0,45,2,0.0,1,1,1,143458.31,0,1,0,0
